ID,Datetime,Year,Month,Day,Hour,Text,Similar,Sentiment,Score,Latitude,Longitude,Fire
3180,14/08/2017,2017,8,14,20,novo incendio em braganca mirandela cedaes httpstcoejx2obiblc fogospt,0,negative,0.762066364,38.8342172,-7.5151307,TRUE
3181,14/08/2017,2017,8,14,19,novo incendio em santarem macao amendoa httpstco2far3nw3xb fogospt,0,negative,0.763070822,42.1054308,-8.211975,TRUE
3182,14/08/2017,2017,8,14,19,autoestrada da beira interior a23 cortada desde as 1905 entre fundao lardosa devido ao incendio que lavra na zona,0,negative,0.70448184,39.554608,-7.9957035,TRUE
3183,14/08/2017,2017,8,14,19,novo incendio em guarda figueira de castelo rodrigo algodres vale de afonsinho vilar de amargo httpstcobozlc4yt3o fogospt,0,negative,0.814602673,40.0048395,-8.7393666,TRUE
3184,14/08/2017,2017,8,14,19,a23 cortada devido incendio que cerca aldeia de castelo novo no fundao httpstcok5ajqzrh8f,0,negative,0.797065854,39.9169584,-8.145564,TRUE
3185,14/08/2017,2017,8,14,19,novo incendio em braganca freixo de espada cinta freixo de espada cinta mazouco httpstco8qcrcejfev fogospt,0,negative,0.7179178,40.0779933,-7.4953765,TRUE
3186,14/08/2017,2017,8,14,18,novo incendio em braganca braganca quintanilha httpstco1z7lvsasnn fogospt,0,negative,0.707852602,40.9016401,-8.2126145,TRUE
3187,14/08/2017,2017,8,14,18,novo incendio em porto felgueiras sendim httpstcoaz2yfhmjtj fogospt,0,negative,0.740644693,41.4689521,-6.8991029,TRUE
3188,14/08/2017,2017,8,14,18,novo incendio em viana do castelo ponte de lima ardegao freixo mato httpstco0amsaikns7 fogospt,0,negative,0.780770242,41.7514181,-6.5700521,TRUE
3189,14/08/2017,2017,8,14,18,novo incendio em leiria castanheira de pera castanheira de pera coentral httpstco5cql9gkqkp fogospt,0,negative,0.734134197,41.3647716,-8.1989321,TRUE
3190,14/08/2017,2017,8,14,18,incendio na serra da gardunha aviso para os amigos do fundao httpstcol07vadvwd0,0,negative,0.749449074,41.66032785,-8.594177126,TRUE
3191,14/08/2017,2017,8,14,18,novo incendio em portalegre elvas sao vicente ventosa httpstcoktv4pju0t7 fogospt,0,negative,0.75568217,39.5963387,-8.9387097,TRUE
3192,14/08/2017,2017,8,14,17,o incendio no distrito de santarem em vila de rei,0,negative,0.783148289,38.8811828,-7.1637495,TRUE
3193,14/08/2017,2017,8,14,17,como possivel protecao civil diz incendio em castelo branco em vale de rei,0,negative,0.695963681,41.290118,-8.378194009,TRUE
3194,14/08/2017,2017,8,14,17,incendio em vila de rei ganhar grandes proporcoes esta a vista partir do centro geodesico httpstcotbcfv1norz,0,negative,0.78070116,41.2762904,-6.7549795,TRUE
3195,14/08/2017,2017,8,14,16,portugal controlado incendio em folhadela vila real httpstco9zwjvi47qu,0,negative,0.704092503,39.6759822,-8.1442213,TRUE
3196,14/08/2017,2017,8,14,16,novo incendio em viseu vila nova de paiva touro httpstcofnxckuajbh fogospt,0,negative,0.789806128,41.27430815,-7.721213719,TRUE
3197,14/08/2017,2017,8,14,16,novo incendio em coimbra condeixaanova anobra httpstcowfteqyjy5v fogospt,0,negative,0.77376622,41.21704075,-8.675064595,TRUE
3198,14/08/2017,2017,8,14,16,novo incendio em evora evora sao miguel de machede httpstcortdyrrtuk4 fogospt,0,negative,0.79907918,40.2111931,-8.4294632,TRUE
3199,14/08/2017,2017,8,14,16,novo incendio em guarda trancoso vilares carnicaes httpstco5x4ngalx1z fogospt,0,negative,0.788133919,38.6456122,-7.7285477,TRUE
3200,14/08/2017,2017,8,14,16,lourenco ortigao foge as chamas de incendio em ferreira do zezere veja os videos ntv httpstcolvhjkpwzvy,0,negative,0.546279848,38.815391,-9.133030264,TRUE
3201,14/08/2017,2017,8,14,16,sera possivel que incendio em torres do mondego continue activo quando portugal temmeios de combate suficientes httpstcozdldjutxo5,0,negative,0.584447861,40.7220416,-7.319883613,TRUE
3202,14/08/2017,2017,8,14,16,incendio em castelo de paiva mobiliza mais de 50 operacionais httpstcoipynfvbg5x httpstcoltdfd2zohl,0,negative,0.70785892,39.6934308,-8.2905545,TRUE
3203,14/08/2017,2017,8,14,15,novo incendio em braganca torre de moncorvo carvicais httpstcol4srteaxxh fogospt,0,negative,0.786789179,41.0410042,-8.271775,TRUE
3204,14/08/2017,2017,8,14,15,novo incendio em braga vizela santa eulalia httpstcozmxmasvxph fogospt,0,negative,0.808639646,41.7527983,-8.5878521,TRUE
3205,14/08/2017,2017,8,14,15,novo incendio em vila real peso da regua fontelas httpstcopwhgdk4zut fogospt,0,negative,0.774766505,41.1739499,-7.0526159,TRUE
3206,14/08/2017,2017,8,14,15,novo incendio em porto paredes gandra httpstcoehgqkb4dwh fogospt,1,negative,0.777885735,41.355457,-8.2992289,TRUE
3207,14/08/2017,2017,8,14,14,novo incendio em porto santo tirso carreira refojos de riba de ave httpstcoel4870pmbe fogospt,0,negative,0.769104838,41.1637043,-7.7875821,TRUE
3208,14/08/2017,2017,8,14,14,estrada nacional 2 cortada em vila de rei devido ao incendio httpstcozuk56caiqg paisaominuto,0,negative,0.72538197,41.29139325,-8.447100365,TRUE
3209,14/08/2017,2017,8,14,14,novo incendio em braganca braganca se santa maria meixedo httpstcoxmiukwvyjr fogospt,0,negative,0.736478984,38.5241783,-8.8932341,TRUE
3210,14/08/2017,2017,8,14,14,novo incendio em viseu tarouca varzea da serra httpstcovnyy6dy7jf fogospt,0,negative,0.726372004,39.6729578,-8.1426058,TRUE
3211,14/08/2017,2017,8,14,14,novo incendio em leiria leiria santa catarina da serra chainca httpstcom8ttyrhxx1 fogospt,0,negative,0.754388273,41.81037375,-6.737708398,TRUE
3212,14/08/2017,2017,8,14,14,novo incendio em viseu vila nova de paiva vila nova de paiva alhais fraguas httpstco63rruflmg1 fogospt,0,negative,0.853758216,39.6750169,-8.6871329,TRUE
3213,14/08/2017,2017,8,14,13,novo incendio em viana do castelo arcos de valdevez paco httpstcoikcrxwyckp fogospt,1,negative,0.78930819,40.8384326,-7.7700275,TRUE
3214,14/08/2017,2017,8,14,13,novo incendio em lisboa cadaval cadaval pero moniz httpstcotn3kvwxgar fogospt,0,negative,0.761382699,41.45188935,-7.82857755,TRUE
3215,14/08/2017,2017,8,14,13,novo incendio em viseu cinfaes alhoes bustelo gralheira ramires httpstcozxcjftntk2 fogospt,0,negative,0.80045718,41.7634894,-8.6557934,TRUE
3216,14/08/2017,2017,8,14,13,novo incendio em porto paredes sobreira httpstcoleicsqokvs fogospt,0,negative,0.788763881,39.2204495,-9.1241553,TRUE
3217,14/08/2017,2017,8,14,13,novo incendio em porto gondomar lomba httpstcojeds66sq72 fogospt,0,negative,0.724454463,41.0028197,-7.9694553,TRUE
3218,14/08/2017,2017,8,14,12,novo incendio em braga povoa de lanhoso vilela httpstcock6pvkitsk fogospt,1,negative,0.722555041,41.0617409,-8.4108172,TRUE
3219,14/08/2017,2017,8,14,12,sociedade dominado incendio em oliveira do hospital httpstcoky61izv1bt em httpstcomdmhqgtnsp httpstco1zsr3o27ut,0,negative,0.657464266,41.5759516,-8.2699521,TRUE
3220,14/08/2017,2017,8,14,12,novo incendio em aveiro castelo de paiva santa maria de sardoura httpstcotzltqalukd fogospt,0,negative,0.782366931,41.5759516,-8.2699521,TRUE
3221,14/08/2017,2017,8,14,12,novo incendio em viseu cinfaes santiago de piaes httpstcooscy6uijvu fogospt,0,negative,0.736958861,40.37918575,-7.857214781,TRUE
3222,14/08/2017,2017,8,14,12,novo incendio em viseu mangualde santiago de cassurraes povoa de cervaes httpstcoc7j0oz0wj8 fogospt,0,negative,0.730524778,40.640496,-8.6537841,TRUE
3223,14/08/2017,2017,8,14,11,incendio em abrantes noticia la fora estas imagens ja correm mundo jornal britanico partilha imagens do httpstcolfw4et3877,0,negative,0.567899108,38.6344048,-8.916544866,TRUE
3224,14/08/2017,2017,8,14,11,novo incendio em viana do castelo arcos de valdevez alvora loureda httpstcof6zvf1lmia fogospt,0,negative,0.758620322,41.7634894,-8.6557934,TRUE
3225,14/08/2017,2017,8,14,11,incendio em santarem mais perto de ser controlado cenario em ferreira de zezere distrito de santarem chegou httpstcojnfta6dghf,0,neutral,0.534294069,39.4631905,-8.1973618,TRUE
3226,14/08/2017,2017,8,14,11,incendio em abrantes durante combate as chamas um meio aereo sofreu um acidente inicialmente indicacao httpstcoybsiaz0yuf,0,negative,0.777746856,41.7634894,-8.6557934,TRUE
3227,14/08/2017,2017,8,14,11,novo incendio em aveiro mealhada pampilhosa httpstcocyp9xfrasv fogospt,0,negative,0.796249807,39.6934308,-8.2905545,TRUE
3228,14/08/2017,2017,8,14,11,novo incendio em braga fafe estoraos httpstcoya7r5l2xqy fogospt,0,negative,0.697195351,39.4631905,-8.1973618,TRUE
3229,14/08/2017,2017,8,14,11,novo incendio em porto marco de canaveses soalhaes httpstcojkjphceyy1 fogospt,0,negative,0.78454268,40.640496,-8.6537841,TRUE
3230,14/08/2017,2017,8,14,11,novo incendio em viseu penedono castainco httpstcodxu4kcsg5u fogospt,0,negative,0.766815484,41.451406,-8.1708502,TRUE
3231,14/08/2017,2017,8,14,10,novo incendio em lisboa lourinha sao bartolomeu dos galegos moledo httpstcoi7jlbnmbs8 fogospt,0,negative,0.793161392,41.2815874,-8.3875928,TRUE
3232,14/08/2017,2017,8,14,10,novo incendio em lisboa cascais alcabideche httpstcoyxgs6dxjmx fogospt,0,negative,0.814171553,40.6574713,-7.9138664,TRUE
3233,14/08/2017,2017,8,14,9,novo incendio em beja odemira sao martinho das amoreiras httpstcokv6udbnwpb fogospt,0,negative,0.779970527,40.28042325,-7.852536815,TRUE
3234,14/08/2017,2017,8,14,9,novo incendio em santarem santarem almoster httpstcopww38iq5nd fogospt,0,negative,0.705242038,40.28042325,-7.852536815,TRUE
3235,14/08/2017,2017,8,14,9,desde fatidico incendio de pedrogao que portugal arde incessantemente ministra da administracao interna ja httpstcokb4zypp1lo,0,negative,0.904477775,37.5976,-8.6422,TRUE
3236,14/08/2017,2017,8,14,9,novo incendio em coimbra soure gesteira brunhos httpstcobb005c5l7i fogospt,0,negative,0.783001721,39.2406452,-8.7930064,TRUE
3237,14/08/2017,2017,8,14,9,novo incendio em viseu carregal do sal cabanas de viriato httpstcohxjslgnktj fogospt,0,negative,0.806096613,39.6621648,-8.1353519,TRUE
3238,14/08/2017,2017,8,14,9,novo incendio em viseu resende sao martinho de mouros httpstcokazkyoxnsk fogospt,0,negative,0.796989501,42.11290885,-8.25806728,TRUE
3239,14/08/2017,2017,8,14,8,novo incendio em braga vieira do minho mosteiro httpstco7dmldpoyrm fogospt,0,negative,0.691707671,41.1025369,-7.8977383,TRUE
3240,14/08/2017,2017,8,14,8,novo incendio em vila real mesao frio barqueiros httpstcofkxoqe6kbx fogospt,0,negative,0.791929781,39.6847926,-8.8944977,TRUE
3241,14/08/2017,2017,8,14,8,novo incendio em viana do castelo caminha vilar de mouros httpstco55liureazd fogospt,0,negative,0.814440131,41.6347151,-8.1425725,TRUE
3242,14/08/2017,2017,8,14,8,novo incendio em aveiro santa maria da feira romariz httpstcourbwlic1an fogospt,0,negative,0.737372518,41.1604717,-7.8883733,TRUE
3243,14/08/2017,2017,8,14,8,novo incendio em viseu cinfaes sao cristovao de nogueira httpstcofh4t3t5zrt fogospt,0,negative,0.712184191,41.8967539,-8.7993425,TRUE
3244,14/08/2017,2017,8,14,8,novo incendio em viseu castro daire castro daire httpstcoomcmtik7j2 fogospt,0,negative,0.740117788,40.9432485,-8.4589611,TRUE
3245,14/08/2017,2017,8,14,8,novo incendio em lisboa mafra mafra httpstco0k1vzgeikd fogospt,0,negative,0.725308001,40.76351405,-8.165419582,TRUE
3246,14/08/2017,2017,8,14,7,esta em fase de resolucao incendio de parada do pinhao em sabrosa vila real foi extinto durante madrugada,0,negative,0.742092133,40.91465745,-7.920020148,TRUE
3247,14/08/2017,2017,8,14,6,novo incendio em porto lousada lustosa barrosas santo estevao httpstcoqkx7rfuqvd fogospt,0,negative,0.767965019,41.2663847,-7.5757615,TRUE
3248,14/08/2017,2017,8,14,6,novo incendio em porto santo tirso areias sequeiro lama palmeira httpstcow8kkleswyn fogospt,0,negative,0.782669723,38.8308741,-9.1684512,TRUE
3249,14/08/2017,2017,8,14,6,novo incendio em santarem rio maior asseiceira httpstcohd9g3kpwhi fogospt,0,negative,0.76326859,41.1494512,-8.6107884,TRUE
3250,14/08/2017,2017,8,14,6,0615 vila real chaves lama de arcos vila frade incendio dominado httpstcokqm6kohx0e fogospt,1,negative,0.636804402,41.3611429,-8.498315457,TRUE
3251,14/08/2017,2017,8,14,6,novo incendio em aveiro agueda valongo do vouga httpstconpziwi6fqt fogospt,0,negative,0.757961631,39.2948889,-8.9333268,TRUE
3252,14/08/2017,2017,8,14,5,novo incendio em porto maia moreira httpstcolawgjoz4eq fogospt,0,negative,0.755880177,41.8321858,-7.3845466,TRUE
3253,14/08/2017,2017,8,14,5,novo incendio em viseu cinfaes cinfaes httpstcocbyevsfddj fogospt,0,negative,0.749659419,39.5860499,-8.7322975,TRUE
3254,14/08/2017,2017,8,14,5,novo incendio em porto gondomar foz do sousa covelo httpstcopczymj9ws9 fogospt,0,negative,0.769580901,41.2474218,-8.6468626,TRUE
3255,14/08/2017,2017,8,14,5,novo incendio em viana do castelo melgaco alvaredo httpstcotfvoa03d0i fogospt,0,negative,0.768976808,40.6574713,-7.9138664,TRUE
3256,14/08/2017,2017,8,14,4,novo incendio em vila real murca jou httpstcorvujjwb3gb fogospt,0,negative,0.759250224,42.0964774,-8.3044275,TRUE
3257,14/08/2017,2017,8,14,4,novo incendio em aveiro aveiro requeixo nossa senhora de fatima nariz httpstcosfqgcxks8o fogospt,0,negative,0.809237838,38.5241783,-8.8932341,TRUE
3258,14/08/2017,2017,8,14,3,novo incendio em coimbra arganil sao martinho da cortica httpstcou9nlvfniat fogospt,0,negative,0.732005179,41.42591455,-7.465569504,TRUE
3259,14/08/2017,2017,8,14,2,novo incendio em santarem tomar madalena beselga httpstcocjorernft0 fogospt,0,negative,0.748853147,41.3353783,-7.5893056,TRUE
3260,14/08/2017,2017,8,14,2,novo incendio em aveiro ovar ovar sao joao arada sao vicente de pereira jusa httpstcoxgb979rgei fogospt,0,negative,0.744113803,41.75368635,-7.292762166,TRUE
3261,14/08/2017,2017,8,14,1,novo incendio em vila real peso da regua sedielos httpstcobmfv1xkjbt fogospt,0,negative,0.787003696,40.8666936,-8.537948001,TRUE
3262,14/08/2017,2017,8,14,1,novo incendio em porto paredes paredes httpstcoeswxa6vd5t fogospt,0,negative,0.72286588,41.5362124,-6.9560267,TRUE
3263,14/08/2017,2017,8,14,1,novo incendio em coimbra arganil coja barril de alva httpstcosjrsjkmjnu fogospt,0,negative,0.86010772,41.1637043,-7.7875821,TRUE
3264,14/08/2017,2017,8,14,1,novo incendio em porto paredes aguiar de sousa httpstcoc4zszaoxkz fogospt,0,negative,0.764078617,41.2123637,-8.347580212,TRUE
3265,14/08/2017,2017,8,14,1,novo incendio em porto vila do conde rio mau arcos httpstcodipca5dfpn fogospt,0,negative,0.789919019,40.2686059,-7.9872527,TRUE
3266,14/08/2017,2017,8,14,0,novo incendio em viana do castelo moncao riba de mouro httpstcou6rnjxtkox fogospt,0,negative,0.789841056,41.1286167,-8.4481414,TRUE
3267,14/08/2017,2017,8,14,0,novo incendio em viseu nelas canas de senhorim httpstco47w56qphuw fogospt,0,negative,0.717821479,41.3978701,-8.658038282,TRUE
3268,14/08/2017,2017,8,14,0,novo incendio em setubal moita alhos vedros httpstcog1pkjc5zqm fogospt,0,negative,0.786762059,42.0389854,-8.3294946,TRUE
3269,14/08/2017,2017,8,14,0,novo incendio em braganca mogadouro castelo branco httpstcoyfkedccatf fogospt,0,negative,0.715741456,40.6574713,-7.9138664,TRUE
3270,16/08/2017,2017,8,16,23,novo incendio em santarem alcanena bugalhos httpstcomoliwldojb fogospt,1,negative,0.805769384,38.6523995,-8.9935314,TRUE
3271,16/08/2017,2017,8,16,23,incendio no concelho de vila franca de xira mobiliza meia centena de operacionais httpstcojzoenenfvj omirante,1,negative,0.914304733,39.4806183,-8.682349881,TRUE
3272,16/08/2017,2017,8,16,22,novo incendio em braganca carrazeda de ansiaes fonte longa httpstcoyedasnw4e8 fogospt,0,negative,0.804023921,38.91206415,-8.988923439,TRUE
3273,16/08/2017,2017,8,16,22,novo incendio em braganca vinhais quiras pinheiro novo httpstcottwf9b5e9y fogospt,0,negative,0.776320517,38.64606255,-7.60107565,TRUE
3274,16/08/2017,2017,8,16,22,incendio em soure com uma frente ativa combate decorrer favoravelmente,0,negative,0.630029678,41.24694415,-7.303378254,TRUE
3275,16/08/2017,2017,8,16,21,novo incendio em braganca vinhais agrochao httpstcotuuns0jnaz fogospt,0,negative,0.708720803,40.0595032,-8.6263897,TRUE
3276,16/08/2017,2017,8,16,21,novo incendio em santarem santarem almoster httpstcoke3on6bigo fogospt,0,negative,0.734838545,39.4451705,-8.6472435,TRUE
3277,16/08/2017,2017,8,16,21,dominando incendio de soure dist coimbra ponto da situacao dos incendios para ouvir nas noticias as 23h httpstcojwxijtibwd,0,neutral,0.685234249,39.2363637,-8.6867081,TRUE
3278,16/08/2017,2017,8,16,21,novo incendio em santarem tomar olalhas httpstcoprfp7g8upv fogospt,0,negative,0.757697642,40.0595032,-8.6263897,TRUE
3279,16/08/2017,2017,8,16,21,vento forte empurrou incendio para perto de casas em valpacos httpstcoei1ygqpxgx,0,negative,0.789749861,40.640496,-8.6537841,TRUE
3280,16/08/2017,2017,8,16,21,novo incendio em lisboa lourinha lourinha atalaia httpstcohvwpwnjf8p fogospt,0,negative,0.836473405,39.6036596,-8.4150492,TRUE
3281,16/08/2017,2017,8,16,21,novo incendio em lisboa loures camarate unhos apelacao httpstco6hmhdkdc9t fogospt,0,negative,0.761605322,41.6067883,-7.3108525,TRUE
3282,16/08/2017,2017,8,16,21,novo incendio em porto pacos de ferreira ferreira httpstcoue2t6rzdwl fogospt,0,negative,0.769116402,38.915801,-9.2425256,TRUE
3283,16/08/2017,2017,8,16,21,novo incendio em viseu resende sao martinho de mouros httpstcomquyyflkvi fogospt,0,negative,0.814843476,38.815391,-9.133030264,TRUE
3284,16/08/2017,2017,8,16,21,novo incendio em aveiro aveiro gloria vera cruz httpstcoafdjgkewhc fogospt,0,negative,0.755003512,41.290118,-8.378194009,TRUE
3285,16/08/2017,2017,8,16,21,novo incendio em vila real boticas ardaos bobadela httpstcozgbxrxjxh8 fogospt,1,negative,0.891258597,41.1025369,-7.8977383,TRUE
3286,16/08/2017,2017,8,16,21,novo incendio em lisboa vila franca de xira alhandra sao joao dos montes calhandriz httpstcoi51xbacc6l fogospt,0,negative,0.75159061,40.6434227,-8.6407835,TRUE
3287,16/08/2017,2017,8,16,21,novo incendio em vila real chaves vilar de nantes httpstco4b9vngdoli fogospt,0,negative,0.766259551,41.7306282,-7.617843795,TRUE
3288,16/08/2017,2017,8,16,20,novo incendio em lisboa loures santa iria de azoia sao joao da talha bobadela httpstco0dzwjdfdfc fogospt,0,negative,0.885887265,38.9250199,-9.0665105,TRUE
3289,16/08/2017,2017,8,16,20,novo incendio em setubal seixal amora httpstco8fze0putxl fogospt,0,negative,0.815177619,41.7087416,-7.4511382,TRUE
3290,16/08/2017,2017,8,16,20,novo incendio em vila real vila pouca de aguiar bragado httpstco6c8lnzhrj6 fogospt,0,negative,0.87072444,38.80670295,-9.094753249,TRUE
3291,16/08/2017,2017,8,16,20,novo incendio em viana do castelo arcos de valdevez portela extremo httpstcowaveiwagfy fogospt,0,negative,0.78091079,38.6422246,-9.1072662,TRUE
3292,16/08/2017,2017,8,16,20,novo incendio em santarem santarem marvila ribeira santarem ssalvador snicolau httpstcoatbh8epv7m fogospt,0,negative,0.74084276,41.5837616,-7.645025,TRUE
3293,16/08/2017,2017,8,16,20,novo incendio em porto paredes sobreira httpstcoqli04fuuia fogospt,0,negative,0.782028675,41.96391425,-8.473434719,TRUE
3294,16/08/2017,2017,8,16,20,novo incendio em lisboa loures loures httpstcokrtpbt3abb fogospt,0,negative,0.775140822,39.612089,-9.058583215,TRUE
3295,16/08/2017,2017,8,16,20,estamos passar pelo incendio em vila do rei mano assustador,0,negative,0.918887973,41.7306282,-7.617843795,TRUE
3296,16/08/2017,2017,8,16,20,novo incendio em aveiro estarreja avanca httpstco6vzdsmevjp fogospt,2,negative,0.760801375,38.8444686,-9.206289226,TRUE
3297,16/08/2017,2017,8,16,19,novo incendio em porto trofa alvarelhos guidoes httpstconjjxomoart fogospt,0,negative,0.797162592,40.640496,-8.6537841,TRUE
3298,16/08/2017,2017,8,16,19,novo incendio em castelo branco castelo branco lardosa httpstcomwdesqc9c1 fogospt,0,negative,0.791545451,38.5707742,-7.9092808,TRUE
3299,16/08/2017,2017,8,16,19,centrotv continua lavrar um incendio no concelho de soure pelas 20h00 encontravamse combater as chamas httpstcokkzdymf3wn,0,negative,0.822690547,41.32855005,-8.618398586,TRUE
3300,16/08/2017,2017,8,16,19,novo incendio em viseu viseu ranhados httpstcoy2l0llntov fogospt,0,negative,0.764613688,39.9881774,-7.4432595,TRUE
3301,16/08/2017,2017,8,16,19,novo incendio em portalegre campo maior sao joao baptista httpstcopxuq3pn1y9 fogospt,0,negative,0.753598571,40.0595032,-8.6263897,TRUE
3302,16/08/2017,2017,8,16,19,incendio em macao visto de peniche as 15h30m 16 de agosto de 2017 httpstcotpdzmbf6h6 via youtube,0,negative,0.635195494,40.6574713,-7.9138664,TRUE
3303,16/08/2017,2017,8,16,19,ainda hoje custa imenso ver videos do incendio de pedrogao grande,0,negative,0.936762094,39.04954875,-7.020558616,TRUE
3304,16/08/2017,2017,8,16,19,novo incendio em viana do castelo viana do castelo alvaraes httpstcoyoevzhc4bw fogospt,1,negative,0.759567678,39.3566221,-9.3812853,TRUE
3305,16/08/2017,2017,8,16,18,novo incendio em portalegre campo maior nossa senhora da expectacao httpstcoirqlq6pkcd fogospt,0,negative,0.826058388,38.5545821,-7.9164347,TRUE
3306,16/08/2017,2017,8,16,18,novo incendio em leiria pombal vermoil httpstcout5nnwi5eg fogospt,0,negative,0.743801653,38.9754576,-7.047761888,TRUE
3307,16/08/2017,2017,8,16,18,novo incendio em leiria batalha sao mamede httpstcoujpiwhitbi fogospt,0,negative,0.770338714,39.7437902,-8.8071119,TRUE
3308,16/08/2017,2017,8,16,17,novo incendio em setubal sesimbra sesimbra castelo httpstcoyeh1tevrfl fogospt,0,negative,0.795707107,39.8476535,-8.6591623,TRUE
3309,16/08/2017,2017,8,16,17,novo incendio em coimbra cantanhede sepins bolho httpstco45nthny8cq fogospt,0,negative,0.738701582,39.7437902,-8.8071119,TRUE
3310,16/08/2017,2017,8,16,17,novo incendio em porto penafiel casteloes httpstconwmlcr5xhx fogospt,1,negative,0.78192991,38.452689,-9.1064975,TRUE
3311,16/08/2017,2017,8,16,17,novo incendio em lisboa cadaval peral httpstcogdcf9vr8li fogospt,1,negative,0.773027897,40.3461879,-8.5940128,TRUE
3312,16/08/2017,2017,8,16,17,novo incendio em coimbra coimbra ceira httpstcokpe8wnrrhm fogospt,0,negative,0.765427649,41.2310904,-8.1850549,TRUE
3313,16/08/2017,2017,8,16,17,1803 vila real ribeira de pena cerva limoes agunchos incendio dominado httpstcoslfbtrkkok fogospt,11,negative,0.723577857,41.2988999,-7.7487475,TRUE
3314,16/08/2017,2017,8,16,16,novo incendio em viana do castelo melgaco cristoval httpstco5segldlnvo fogospt,0,negative,0.71906054,41.4897936,-7.8920388,TRUE
3315,16/08/2017,2017,8,16,16,novo incendio em faro vila real de santo antonio vila nova de cacela httpstcousfmuj6r66 fogospt,1,negative,0.728742599,41.4897936,-7.8920388,TRUE
3316,16/08/2017,2017,8,16,16,novo incendio em braganca mirandela vale de telhas httpstcoue6qq0vvwr fogospt,0,negative,0.731120288,37.0618751,-7.7560854,TRUE
3317,16/08/2017,2017,8,16,16,oliveira de azemeis nao esta com ninguem incendio mas esta arder,0,negative,0.869428337,41.6282773,-7.2016708,TRUE
3318,16/08/2017,2017,8,16,16,novo incendio em porto gondomar foz do sousa covelo httpstconwyo6aum3j fogospt,0,negative,0.775937974,40.8390118,-8.4777807,TRUE
3319,16/08/2017,2017,8,16,15,novo incendio em aveiro castelo de paiva fornos httpstcor8rayctmzt fogospt,1,negative,0.778414011,38.7124245,-9.146667528,TRUE
3320,16/08/2017,2017,8,16,15,tudo queimado por aqui no incendio anterior ainda ardeu um bocado na zona mas este no caminho de coimbra httpstcow6thtmrpv0,0,negative,0.857196987,41.0994524,-8.4999065,TRUE
3321,16/08/2017,2017,8,16,15,novo incendio em porto marco de canaveses tabuado httpstcogjemx2ozyp fogospt,0,negative,0.749648511,40.640496,-8.6537841,TRUE
3322,16/08/2017,2017,8,16,15,novo incendio em braga barcelos panque httpstcowjmj8ibvlj fogospt,0,negative,0.755879581,40.2111931,-8.4294632,TRUE
3323,16/08/2017,2017,8,16,15,novo incendio em lisboa mafra encarnacao httpstcotn6rzflbx4 fogospt,0,negative,0.780271709,41.2815874,-8.3875928,TRUE
3324,16/08/2017,2017,8,16,15,novo incendio em braga fafe quinchaes httpstcocxofilqgog fogospt,0,negative,0.739881635,41.5314496,-8.6192306,TRUE
3325,16/08/2017,2017,8,16,15,novo incendio em coimbra soure samuel httpstcoz8gw3k1uwa fogospt,1,negative,0.776880205,41.451406,-8.1708502,TRUE
3326,16/08/2017,2017,8,16,15,novo incendio em braganca macedo de cavaleiros talhas httpstcog1yivrvyzn fogospt,0,negative,0.860027969,40.2111931,-8.4294632,TRUE
3327,16/08/2017,2017,8,16,15,novo incendio em leiria pedrogao grande graca httpstcoth2rjo89s0 fogospt,1,negative,0.759067655,41.5362124,-6.9560267,TRUE
3328,16/08/2017,2017,8,16,15,novo incendio em aveiro ovar ovar sao joao arada sao vicente de pereira jusa httpstcoajdb5impl3 fogospt,0,negative,0.714427769,38.5804121,-7.8943853,TRUE
3329,16/08/2017,2017,8,16,15,incendio em vila de rei novamente descontrolado httpstco0cpi9bwa2a expresso httpstco8jnv87ywbc,0,negative,0.785222054,39.89316565,-8.216830403,TRUE
3330,16/08/2017,2017,8,16,15,novo incendio em porto amarante vila cha do marao httpstco76ju8j4aup fogospt,0,negative,0.765053809,39.6759822,-8.1442213,TRUE
3331,16/08/2017,2017,8,16,15,novo incendio em santarem ourem rio de couros casal dos bernardos httpstcojurzxjl9ba fogospt,0,negative,0.786566854,41.2039194,-8.292240965,TRUE
3332,16/08/2017,2017,8,16,14,novo incendio em leiria marinha grande marinha grande httpstcoohovcanhwh fogospt,0,negative,0.762666523,41.2869369,-8.0293038,TRUE
3333,16/08/2017,2017,8,16,14,incendio em vila de rei novamente descontrolado httpstcox5s4jjcax7,0,negative,0.829401731,39.65679,-8.57963,TRUE
3334,16/08/2017,2017,8,16,14,marco de canaveses estrada nacional 210 cortada em tuias devido incendio httpstcoeeczjhjrhr httpstcoywmtjaykhl,0,negative,0.758170068,39.7495952,-8.9298895,TRUE
3335,16/08/2017,2017,8,16,14,novo incendio em porto lousada lustosa barrosas santo estevao httpstcoy0lupeyfra fogospt,0,negative,0.805079401,39.6759822,-8.1442213,TRUE
3336,16/08/2017,2017,8,16,14,novo incendio em braga vila verde oleiros httpstco8zqzejohy3 fogospt,0,negative,0.724433661,41.17549355,-8.164578279,TRUE
3337,16/08/2017,2017,8,16,14,incendio descontrolado em vila de rei aldeia destruida em macao httpstco1yewrnw4ms httpstcoxbi1znitt3,0,negative,0.882507801,41.1494512,-8.6107884,TRUE
3338,16/08/2017,2017,8,16,14,novo incendio em porto santo tirso rebordoes httpstcomjlm6ppwut fogospt,0,negative,0.760967851,41.6488247,-8.4362569,TRUE
